show_id,type,title,cast,release_year,duration.int,duration.type,rating
as228,movie,uncle tom,"candace owens, larry elder, chad jackson, brandon tatum, rev. jesse lee peterson",2020,107.0,min,3.4546413502109705
as229,movie,uncle joe shannon,"doug mckeon, burt young",1978,108.0,min,3.5238611713665944
as230,tv show,uncle,"nick helm, elliot speller-gillott, daisy haggard, con o'neill, esther smith, daniel lawrence taylor, sydney rae white",2014,2.0,seasons,3.6132075471698113
as231,tv show,uncharted waters with peter miller,peter miller,2020,2.0,seasons,3.54295154185022
as232,movie,uncaged,"sophie van winden, abbey hoes, mark frost, julian looman",2020,108.0,min,3.5105162523900573
as233,tv show,uncabaret,"beth lapides, mitch kaplan",2012,1.0,seasons,3.588865096359743
as234,movie,ultimate fight,"corin nemec, ernie reyes jr., daniella evangelista",2004,91.0,min,3.601063829787234
as235,movie,ujda chaman (4k uhd),"sunny singh, maanvi gagroo, karishma sharma, saurabh shukla, gagan arora, aishwarya sakhuja",2019,115.0,min,3.510593220338983
as236,movie,ufotv presents: the mystery of the sphinx - new scientific evidence - expanded directors cut,johnanthonywest.dr.robertm.schoch,2016,93.0,min,3.536926147704591
as237,movie,ufotv presents the occult extraterrestrial war - america's secret space fleet,jim nichols,2017,38.0,min,3.5940803382663846
as238,movie,ufotv presents the day before disclosure,"dr edgar mitchell, dr. steven greer, md, richard dolan, robert hastings, stephen bassett, nick pope, jim mars, robert dean, peter robins, wendelle stevens, linda moulton howe, stanton friedman, bud hopkins, dr. david jacobs, bruce maccabee, dr. michael salla, and many more",2017,104.0,min,3.577777777777778
as239,movie,ufotv presence: i know what i saw,peter coyote,2015,92.0,min,3.5562632696390657
as240,movie,ufos - the secret history,"michael d. swords phd., jerome clark, david jacobs ph.d., thomas e. bullard ph.d., budd hopkins, travis walton, maj. robert friend (usaf rtd.), bruce maccabee ph.d., j. gordon melton ph.d., david rudiak",2016,102.0,min,3.490625
as241,tv show,ufo hunters,william j. birnes,2009,2.0,seasons,3.564159292035398
as242,tv show,ufo files,"burton richardson, stanton friedman",2004,1.0,seasons,3.6114718614718613
as243,tv show,uchimura summers,"teruyoshi uchimura, masakazu mimura, kazuki otake",2018,1.0,seasons,3.523913043478261
as244,movie,two weeks to live,"lum and abner, chester lauck, norris goff",1943,157.0,min,3.5977130977130978
as245,movie,twinkle twinkle little star & more classic nursery rhymes by little baby bum,,2019,43.0,min,3.543
as246,movie,twenty bucks,"linda hunt, brendan fraser, elisabeth shue, steve buscemi, christopher lloyd, william h. macy, jeremy piven, david schwimmer",1993,91.0,min,3.65625
as247,movie,tv in black: the first fifty years,"will smith, muhammad ali, desi arnaz, bernie mac, bill cosby, john amos, jonelle allen",2004,91.0,min,3.5299586776859506
as248,tv show,tutu town,,2014,1.0,seasons,3.564367816091954
as249,tv show,turquoise fever,otteson family,2019,1.0,seasons,3.596359743040685
as250,movie,turning tables,"ben lugo touitou, uche nwaefuna, chioma okafor, chamberlyne okoro, chime, chinenye aniemena, ike onyema, vincent okonkwo",2020,118.0,min,3.5377551020408164
as251,movie,turn of the cheek,"krystal lanae hill, aqeel ash-shakoor, dominic ovando, neisha neshae",2020,139.0,min,3.5405982905982905
as252,tv show,tumble leaf,"christopher downs, brooke wolloff, zac mcdowell, skyler brigmann, addie zintel, alex trugman, john taylor, jodi downs, alan franzenburg, emily downs",2019,6.0,seasons,3.4782608695652173
as253,movie,tuff turf,"james spader, robert downey jr., kim richards, paul mones",1985,112.0,min,3.50752688172043
as254,tv show,tudor monastery farm,"peter ginn, ruth goodman, tom pinfold, geraldine james",2013,1.0,seasons,3.478768577494692
as255,movie,try not to laugh - black comics,"clayton thomas, chloe hilliard",2018,15.0,min,3.408371040723982
as256,tv show,truth seekers,"nick frost, malcolm mcdowell, samson kayo, susan wokoma, emma d'arcy, simon pegg",2020,1.0,seasons,3.454081632653061
as257,movie,trust,"chelsea bennett, suzan marie ghaleb, danny elacci",2018,93.0,min,3.5267857142857144
as258,movie,truly texas mexican,adán medrano,2021,87.0,min,3.55632183908046
as259,movie,true colors,"richard widmark, dina merrill, philip bosco, paul guilfoyle, steve morley",1991,110.0,min,3.519916142557652
as260,movie,truck tunes 2,,2014,27.0,min,3.5110220440881763
as261,tv show,troy the train,,2019,2.0,seasons,3.5744897959183675
as262,movie,tropic thunder,"ben stiller, jack black, robert downey",2008,107.0,min,3.5484848484848484
as263,movie,trois 3: the escort,"brian white, patrice fisher, reagan gomez-preston",2004,95.0,min,3.581
as264,movie,triple seat (4k uhd),"ankush chaudhari, shivani surve, pallavi patil",2019,126.0,min,3.5771739130434783
as265,movie,trilogy of terror,"karen black, robert burton, john karlen, george gaynes, jim storm, gregory harrison, kathryn reynolds, tracy curtis, orin cannon, walker edmiston",1975,72.0,min,3.5412147505422995
as266,tv show,travels by narrowboat,kevin shelley,2020,6.0,seasons,3.534907597535934
as267,tv show,travel with kids,"nathan simmons, seamus simmons",2015,2.0,seasons,3.4382716049382718
as268,tv show,trapped [english subtitled],,2019,2.0,seasons,3.514344262295082
as269,movie,transpecos,"johnny simmons, gabriel luna, clifton collins, jr.",2016,86.0,min,3.4147121535181237
as270,tv show,transparent,"trace lisette, missi pyle, tig notaro, jay duplass, jerry adler, gaby hoffmann, judith light, richard kind, michaela watkins, erik liberman, jo lambert, alia shawkat, cherry jones, rob huebel, melora hardin, leslie margherita, bradley whitford, rainn wilson, jenny o'hara, kathryn hahn, amy landecker",2019,5.0,seasons,3.402869757174393
as271,movie,transmilitary,"laila ireland, logan ireland, jennifer peace, el cook, sue fulton",2019,93.0,min,3.5354077253218885
as272,movie,transit,"james caviezel, james frain, elisabeth rohm, harold perrineau, ryan donowho",2012,88.0,min,3.551255230125523
as273,tv show,trail of tears,various,2008,1.0,seasons,3.5330578512396693
as274,movie,trading paint,"john travolta, shania twain, toby sebastian, rosabell laurenti sellers, michael madsen, kevin dunn",2019,87.0,min,3.5725806451612905
as275,movie,tracktown,"alexi pappas, chase offerle, rachel dratch, andy buckley, rebecca friday, sasha spencer atwood, remy teicher, nick symmonds",2017,89.0,min,3.56423982869379
as276,movie,traci townsend,"jazsmin lewis, richard t. jones, victor williams, mari morrow, aaron d. spears, marlon young, jay acovone, suzanne whang, amy hunter, caryn ward",2007,88.0,min,3.546236559139785
as277,movie,toxification,"darshan singh rudel, inderjeet singh jaijee, gurpartap singh pannu, amarjit singh, balbir singh, dr nicola cannon, ranbir singh",2019,65.0,min,3.585215605749487
as278,movie,tour balas perdidas en madrid,,2021,116.0,min,3.611111111111111
as279,tv show,tougher in alaska,geo beach,2008,1.0,seasons,3.511111111111111
as280,movie,tough guy: the bob probert story,"bob probert, joe kocur, don cherry, tie domi, jeremy roenick, chris chelios",2019,93.0,min,3.4776119402985075
as281,movie,touch chesi chudu,"ravi teja, raashi khanna, seerat kapoor",2018,142.0,min,3.5415800415800414
as282,tv show,totally spies!,"jennifer hale, andrea baker, katie griffin, adrian truss",2014,6.0,seasons,3.590909090909091
as283,tv show,total wipeout,"richard hammond, amanda byram",2012,6.0,seasons,3.5969387755102042
as284,movie,tortilla soup,"héctor elizondo, jacqueline obradors, elizabeth peña, tamara mello, raquel welch, paul rodriguez, constance marie",2002,104.0,min,3.55
as285,movie,tormented,"richard carlson, susan gordon",1960,75.0,min,3.509433962264151
as286,tv show,toradora!,"rie kugimiya, junji majima",2009,1.0,seasons,3.5323275862068964
as287,movie,top secret rosies: the female computers of wwii,"jean jennings bartik, marlyn wescoff meltzer, shirley melvin",2010,57.0,min,3.4357298474945535
as288,tv show,top gear's top 41,richard hammond,2013,1.0,seasons,3.5010893246187362
as289,tv show,top gear: the perfect road trip italy,"richard hammond, jeremy clarkson",2015,1.0,seasons,3.6095041322314048
as290,tv show,top gear: the perfect road trip,"jeremy clarkson, richard hammond",2013,1.0,seasons,3.4788583509513744
as291,tv show,top gear: from a-z,"richard hammond, james may, jeremy clarkson",2015,1.0,seasons,3.553784860557769
as292,tv show,top gear: ambitious but rubbish,richard hammond,2014,1.0,seasons,3.4866803278688523
as293,tv show,top gear america (2017),"william fichtner, tom ford, antron brown",2017,1.0,seasons,3.531115879828326
as294,tv show,too old to die young,"babs olusanmokun, augusto aguilera, john hawkes, jena malone, hart bochner, nell tiger free, celestino cornielle, billy baldwin, miles teller",2019,1.0,seasons,3.5169851380042463
as295,movie,too late for love,"frank morgan, binnie barnes, robert taylor, lois wilson, alan hale, margaret hamilton, louise latimer, maurice murphy, helen parrish, dick winslow, elizabeth young",1934,84.0,min,3.5318930041152266
as296,movie,tone bell: can't cancel this,tone bell,2019,71.0,min,3.5471491228070176
as297,movie,tomorrow when the war began,"caitlin stasey, rachel hurd-wood, lincoln lewis, phoebe tonkin, chris pang, ashleigh cummings",2012,104.0,min,3.498936170212766
as298,tv show,tommy little: self-diagnosed genius,tommy little,2020,1.0,seasons,3.4937369519832986
as299,tv show,tom's paint shop,,2019,2.0,seasons,3.58718487394958
as300,movie,tom wilson: bigger than you,tom wilson,2009,65.0,min,3.5477642276422765
as301,tv show,tom walker: very very,tom walker,2020,1.0,seasons,3.5658747300215983
as302,tv show,tom the tow truck of car city,kevin charles,2019,4.0,seasons,3.4894736842105263
as303,movie,tom sawyer & huckleberry finn,"joel courtney, jake t. austin, val kilmer",2015,91.0,min,3.5527426160337554
as304,movie,"tom rhodes: light, sweet, crude",tom rhodes,2012,56.0,min,3.514940239043825
as305,movie,tom papa: live in new york city,tom papa,2011,57.0,min,3.6362660944206007
as306,movie,tom papa: freaked out,tom papa,2013,60.0,min,3.535940803382664
as307,movie,tom hamilton's american babies,,2007,42.0,min,3.526315789473684
as308,movie,tom green: live!,tom green,2012,55.0,min,3.683585313174946
as309,tv show,tom gleeson: joy,tom gleeson,2020,1.0,seasons,3.5749486652977414
as310,tv show,tom clancy's jack ryan,"john krasinski, wendell pierce, noomi rapace, jordi mollá, francisco denis, cristina umaña, john hoogenakker, jovan adepoand, michael kelly",2019,2.0,seasons,3.591733870967742
as311,movie,tom brown's school days,,1940,81.0,min,3.556842105263158
as312,tv show,tokyo vampire hotel,"ami tomite, shinnosuke mitsushima, megumi kagurazaka, yumi adachi, kaho",2018,1.0,seasons,3.451983298538622
as313,tv show,tokyo girl,asami mizukawa,2018,1.0,seasons,3.523166023166023
as314,tv show,tokyo alice,"aya asahina, maryjun takahashi, reina triendl, mizuki yamamoto, ryohei otani",2019,1.0,seasons,3.5889121338912133
as315,movie,todo incluido,"fausto mata, cuquín victoria, marío peguero",2015,100.0,min,3.506012024048096
as316,tv show,toddworld,,2005,2.0,seasons,3.5213178294573644
as317,movie,todd glass: talks about stuff,todd glass,2012,46.0,min,3.546938775510204
as318,tv show,toca life stories,"cassandra morris, colleen o'shaugnessey, corina boettger, eshan inamdar, stacy allen, tara sands",2020,1.0,seasons,3.4913793103448274
as319,movie,to whom it may concern,"dawn olivieri, wilmer valderrama, paloma guzmán, skipp sudduth, tom degnan, camille saviola",2021,95.0,min,3.5936170212765957
as320,tv show,to tell the truth with bud collyer,bud collyer,1961,1.0,seasons,3.488532110091743
as321,movie,to let,"santhosh sreeram, sheela rajkumar, darun, aadhira pandiyalakshmi",2019,95.0,min,3.4686868686868686
as322,movie,to catch a thief,"cary grant, grace kelly, jessie royce landis, john williams, charles vanel, brigitte auber, jean martinelli, georgette anys",1955,106.0,min,3.5383771929824563
as323,movie,tj: january 3rd,tj,2020,57.0,min,3.567134268537074
as324,movie,titus andronicus,,2008,32.0,min,3.4927083333333333
as325,movie,titanic the shocking truth,tony caprari,2012,52.0,min,3.5572916666666665
as326,movie,tio papi,"joey dedio, frankie faison, kelly mcgillis, franky g",2013,87.0,min,3.5126582278481013
as327,tv show,tiny trucks,,2020,2.0,seasons,3.5402542372881354
as328,tv show,tin star,"tim roth, christina hendricks, genevieve o'reilly",2019,2.0,seasons,3.4524793388429753
as329,tv show,timmy time,,2011,5.0,seasons,3.524557956777996
as330,tv show,time team america,,2014,1.0,seasons,3.530800821355236
as331,tv show,time enna boss (telugu),"bharath niwas, priya bhavanishankar, robo shankar, karunakaran, sanjana sarathy, alexander babu",2020,1.0,seasons,3.53125
as332,tv show,time enna boss,"bharath niwas, priya bhavanishankar, robo shankar, karunakaran, sanjana sarathy, alexander babu",2020,1.0,seasons,3.5612903225806454
as333,movie,timbertown,"eleanor brown, cory kays, adam dufour",2021,95.0,min,3.5289256198347108
as334,movie,timber war,"kermit maynard, lucille lund, lawrence gray, robert warwick, wheeler oakman, lloyd ingraham",1936,54.0,min,3.523758099352052
as335,movie,timber queen,"richard arlen, mary beth hughes, june havoc, sheldon leonard, george e. stone, dick purcell",1944,66.0,min,3.49895178197065
as336,movie,tim minchin: so fing rock,tim minchin,2008,127.0,min,3.4814814814814814
as337,movie,till human voices wake us,"guy pearce, helena bonham carter, frank gallacher, brooke harman, lindley joyner, peter curtin, margot knight, anthony martin, dawn klingberg",2003,96.0,min,3.4404761904761907
as338,movie,tigercity,,2007,43.0,min,3.5787937743190663
as339,movie,tiger zinda hai,"salman khan, katrina kaif, paresh rawal, girish karnad, anant vidhaat, kumud kumar mishra, angad bedi, sajjad delafrooz",2017,159.0,min,3.4754273504273505
as340,movie,ticket to paradise,"roger pryor, wendy barrie, claude gillingwater, andrew tombes, luis alberni, e.e. clive",1936,67.0,min,3.5226781857451406
as341,movie,ticker,"tom sizemore, dennis hopper, steven seagal",2001,92.0,min,3.534232365145228
as342,movie,tick tock,"megan ward, john ratzenberger, linden ashby",2000,94.0,min,3.5741869918699187
as343,movie,thunderbirds are now,,2007,29.0,min,3.5074626865671643
as344,tv show,thunderbirds are go,"rasmus hardiker, thomas brodie-sangster, david menkin, kayvan novak",2018,4.0,seasons,3.5701581027667983
as345,movie,thunder run on baghdad,,2013,132.0,min,3.5521064301552108
as346,movie,thunder alley (1985),,1985,101.0,min,3.521689497716895
as347,movie,thunder alley (1967),"fabian, annette funicello",1967,89.0,min,3.5489021956087825
as348,movie,thugs of hindostan (hindi),"amitabh bachchan, aamir khan, katrina kaif, fatima sana shaikh, md. zeeshan ayyub, ronit roy, lloyd owen, sharat saxena, ila arun, gavin marshall",2018,164.0,min,3.5764044943820226
as349,movie,thrissur pooram (4k uhd),"jayasurya, swathy reddy, vijay babu, tg ravi, sabumon",2019,152.0,min,3.5305498981670063
as350,tv show,threesome,"amy huberman, emun elliott, stephen wright, pauline mclynn",2012,2.0,seasons,3.6151515151515152
as351,movie,three wishes,"patrick swayze, mary elizabeth mastrantonio, joseph mazzello, seth mumy",1995,116.0,min,3.533684210526316
as352,movie,three guys named mike,"jane wyman, van johnson, barry sullivan, howard keel, phyllis kirk, jeff donnell",1951,90.0,min,3.5049603174603177
